Title,Price,URL,Shipping,Location,Condition,Listing Type
"Canon RF 85mm L USM DS Lens +MACRO, UV-CPL-FLD Filter +Monopad - 64GB Kit","$2,909.99",https://www.ebay.com/itm/354345785004?itmmeta=01J06RYWB3ZRKB14VFMXECP1MR&hash=item5280a796ac:g:Fr4AAOSwHqpjUYfz&itmprp=enc%3AAQAJAAAA4INJWnZ9vLUoS77rtWHsm9juqBbsO1km1ZiCSZzuAtUtXP3hhT1rl%2BDXU%2FgWEoLY%2BrxFearMDJhvTrtKKpFqUXXucZaRCNcUmx1YjrqG1a0Ft%2BoU9X6Fs%2Bu%2Bom26D5mIFxdkCOVNfkmkOmmVA2y2XoQJ4NhR8IYpepoxKtLzMTZy6rwzGfLtge1JxxpWQFli%2BEEw8rRmprhtum64pnYNiKG2xxrufKw1EBlaSWXZtE%2BE0F6oCVi7oCZUU3AgFjAy5PC3GUsGshNeShCZmA3l9FiqSCSLOwrRjoIahWT8CjPH%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
CANON RF85mm F1.2L USM `7421,"$2,306.42",https://www.ebay.com/itm/355770603499?itmmeta=01J06RYWB30AE4WT4NTG7F791T&hash=item52d59497eb:g:V1gAAOSw191mYWIP&itmprp=enc%3AAQAJAAAAwFpPZu9UbQyb2x7KhYLm3oznwOMpOJrUWqq0VT230mgF9WCMPHmaxuxZqygp1JzD1It6ze2dGtu8kaVZws0A3AdpYGNZe67UBufWThWcVbMxQxR5KRMiqJM%2FPozOen0tC1YlOJbFHlR6iCAQIik3b2%2FfK%2FLkR75XlUf83XHPfPT%2Fq9RiYykyJmf86GvfHHV7KoLghaOZPhwW2kqdPcKhBD0utoVIMgb1tyRDVOv%2FGCk%2BaVrFk3dZoKyBFk9OCFNGVA%3D%3D%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,from Japan,Pre-Owned,
Canon RF 85mm f/1.2L USM Lens +Macro Filter Kit & More -64GB Accessory Kit,"$2,431.99",https://www.ebay.com/itm/394849546708?itmmeta=01J06RYWB33P8B2WYY14C9CF2B&hash=item5beeddf1d4:g:hREAAOSwOrRk8L0S&itmprp=enc%3AAQAJAAAA4M8N9DFAmqzoKDf3N59--ZsjhtTXT3iPc2COaQM9SpJOwIhWKOwK41aw76pBd9ON0T7M8Vfr%2FrS4oN32R1omwXuNkeJZ1HAP%2BXZwxuXHw3aUUQseTGuPFF1vV68h4CyrPGpuhJeoQd6bc5%2BNHkXu%2FSAFTQ%2FAURLrzu5LsP%2Bmxgln0q%2FNYgs%2FiUu6KZPDMASj6gldmNTrAX2aeHU4FQorCEodbeCpl2C3KCtu1ukSsfuLrkHTsuwPGqO0Va9ONKgjuG%2BIK%2BS5IwXY4ljkOIcOjryRneJpjZMhBKdGNeCqOcDf%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens -3 Lens Kit + Slave Flash +Tripod - 64GB Kit,"$2,434.99",https://www.ebay.com/itm/355010509062?itmmeta=01J06RYWB3W0YAXKANT613W2CA&hash=item52a8467906:g:xm8AAOSwj3Zk8LmD&itmprp=enc%3AAQAJAAAA4O7BfD3mclaNXe4IUdpIIrWQn7j6FwQZwevgNnWJEaFts4JNtex3mkVQu3kfHC3Z9S1Z8Q69bUur6eHjQ7vRi8EybtHGbpVQ4Z7VHmvg2i6ZTdoJjCgKEuHa%2FnlFD8h4v%2BJNYRhJzW5BeqW6P1ElyJpJVa%2FiC3vEWCOsiccoX94X9uUMb%2FzszWhv35Mo1GZBSuwdgfIAiGjsXwMo9adBrnNliCddeBCsMhaf6Z5tvNkz4PFTyt0TcmM64q1OUZ2Gh2TDKg5H%2BWnaKg1wKWicvmY5fbg7Erd08rjEIZJ74HKa%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens + Pro Flash + LED Light + Tripod - 64GB Kit,"$3,018.99",https://www.ebay.com/itm/394296832152?itmmeta=01J06RYWB3YES40Q5F3PRHZFAZ&hash=item5bcdec3098:g:zWQAAOSwekBjUYiv&itmprp=enc%3AAQAJAAAAwLS5ZjjS1Joqk0siff71Fbj7B6vaoloXEK4C4ZhXFHuMC0hZVYYJhAlJ7GTKBC9u3lb4pPPEw3DBDRyB4L4K%2B4ydeqfU96JPCKhaokX6gQ2euYFkDWLzFEJ3fV5evggcTLWBAjhs3StmCd9jHhvK%2B9F2a7ckO4f9xQL9jFRvpOCRdRHnrwT8YKjeSNbO334EJjvOaxgcXwhAoRvY1OeI368TogXx61iRigWu2zFcZ0Ab%2Bj%2BBgcN08QvkNk98Br5Mvg%3D%3D%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens - Video Kit + Slave Flash +Monopad - 64GB Kit,"$2,937.99",https://www.ebay.com/itm/394296826921?itmmeta=01J06RYWB35B74CGPX3EKWDHER&hash=item5bcdec1c29:g:2AkAAOSwo9FjUYeO&itmprp=enc%3AAQAJAAAA4P9ROkG74noD7j0BcylpaOq4YomBWP7W8ArjbgEZGRBHPtgvJDqwuTblQalpSjzAg1GaKzQ4SyJEO8CS7XqsbUE4Jo%2FtuiGkTj7WQmJlQKjZ3si4jllByXeM88ajSARQMvLvtgZs6ZmnEb2NQip4oMLo%2BPGD9W64tCbQdNmB6NhoklJelLsfKpWLz7U5PzZKgSeuHst%2B0%2BI9wGXwpWjKYmprk2ioJqkpTyZxNVnHRAHvtYSnrfqTSMi505emUmQbPh5EzyqPg7X93hyiMIEfG8bvwEn2MjbuROefG%2FdSKHU1%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens +3PC FILTER + 64GB STORAGE BUNDLE KIT,"$2,410.99",https://www.ebay.com/itm/394849544848?itmmeta=01J06RYWB3BQEPDHD1CNQRTNAK&hash=item5beeddea90:g:qKQAAOSwz5Vk8Ly6&itmprp=enc%3AAQAJAAAA4EQqPLbiPw3AoH%2FhqtY4UrSEsNkCMIU9DvJvwC972NW2MOsDl5CgX5KFEzrNOpeUawhz%2FNfyIUbn6p3JbtcdrgpqtOp56mhnASXAl3XNME0cmJtKu%2FDe%2Fh7Kn2yDahdKTH6x7iIOb%2BCO9rkHIk6ARKiLU2lycQ2jrEwPS9SGd726M9QM0ClwQhC1rtZpeBcw2mOJUW0ehJ5AN6m%2BH9b91AXtUwqAvEBemuslBo5baXnDQkVv1z%2FVPOEJmPNtO2cIZh%2BzQ9jsU3slrf8rxCqZLhF0SWk5wgTn2YzyPjL7tnQk%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
"Canon RF 85mm L USM DS Lens + 4PC Macro Kit + UV, CPL, FLD Filter - 32GB","$2,891.99",https://www.ebay.com/itm/394296832714?itmmeta=01J06RYWB3QFQ8F62Z96Q6FCK6&hash=item5bcdec32ca:g:3vgAAOSw9f1jUYjI&itmprp=enc%3AAQAJAAAA4OqhgiRFHsWgeU4Vc0W%2Ftec4bfjQiBGFvorwGCn02qH4gKAm%2BRIeyDrYgCDwN53tEwcPTfvtc2IYagxjwfj1Rqf7bqbStzEwcl9Yd6Y57sO4zqHuaG8Q34hAmgU52Gf65Jh5tyftAFl6g6zzWHzQo9ABvn3hNrz1lmc92u%2FO7hz7alyM3Xm1q%2FTFpg6fx9TbY1AexalSby6bYYwFmreUjpzp3wtKLjb5CdSRfl%2BLIej5TFzqB6YDYD%2FXImLVkEsgHbfu7GCFFLITM3tysTcaqT9YiJEDGScjBnNiicO0UwnM%7Ctkp%3ABk9SR_bF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/2 Macro IS STM Lens,$549.00,https://www.ebay.com/itm/133554412419?epid=24039715290&itmmeta=01J06RYWB3X7FFH9ZHVFHQH2JT&hash=item1f18769b83:g:CKkAAOSwj0RfkZ3L&itmprp=enc%3AAQAJAAAA4LMkQzmbqT8QEh1lmtrJxb1q9o5rxzWrCp9tjiBAiqXrzx5rgCERdq%2FeiGeQZphjtDBkBiASRFDaCOyRVGzUBf%2FqbH%2BVrBNqVPCx1XTaVRNcRxhCWl8STdeGogNfK6qXR4ID0mt9e%2FoxOsjDi1yBbnSTJCNuiRpLuiPy9pnyjIjTEpQqdBCPGMD6voxpa1NOaIgPZyekdd5f4ym7aGpCN71Qv%2FPzukJqhHKRP%2BYzrsO4orwkBtXbd8NGfPlw%2FwnIfTPwgOM%2FTrxdlDa0BhbsyDemHy3k9NEX4TJdlLlzmKQq%7Ctkp%3ABk9SR_bF-9iBZA,+$12.00 shipping,,Brand New,
Canon RF 85mm f/1.2 L USM Lens,"$2,599.00",https://www.ebay.com/itm/144799813835?epid=6033196160&itmmeta=01J06RYWB38997996WMRGACCRV&hash=item21b6bdd0cb:g:viEAAOSwAENjaSFG&itmprp=enc%3AAQAJAAAAwD%2Bubls2VaWPiVCJaRtDDygRCf%2B6ZlQQtD6gSPKOO47rPwp2ECzpJN1jm8xrVbeEfiHx1W%2Fnukkp9CkJeg2eRh2vmE2ui4wzaGUgXac6epzBL14xQnaXlchhkY%2B2yiaLKFVik7HhpiPKTK50HzXSimvzoXj0YhqEodJFqKyjLw50hDvePVTA6UjxW56uVT2za2o7rBy1V0MuTn%2Bada55oNrqaNrCazLQOOwPR9DqFwaZT5F7OljPjY%2FMs0n3l1T3VQ%3D%3D%7Ctkp%3ABk9SR_bF-9iBZA,,,Brand New,
"Canon RF 85mm L USM DS Lens + Slave Flash + MACRO, UV-CPL-FLD - 64GB Kit","$2,910.99",https://www.ebay.com/itm/354345784212?itmmeta=01J06RYWB43ARQ3JC15GWBRNTK&hash=item5280a79394:g:wK4AAOSwZjVjUYeo&itmprp=enc%3AAQAJAAAA4KFOgm7Evjxx5qotfoDAswjKgh5a2077Ssz%2FNLTCcO5pMaHFeQWJPICtOR%2BuqJ1TET0MDYafsgf9fY%2BkERToPIPhYErzNbptzw4S8QpFFtRpOi09QnnD82Nf6Ypg1raYNZJP4oUbkofWyTuvGny5ovHVIPnys4YwPLiZjawtOxX4HhRS1xjM2EC6Iy4tlL6kskcjRoxktNKJ%2FSwYC32lOcxh8XzO2ewWIIY9gKLYP5DuJpyJZvj7N5W6vIrAzuGde9EGPekisDivYjBv1CO54hKKfrkY3QS66aRDWVk%2BYUjm%7Ctkp%3ABk9SR_jF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens,"$2,785.49",https://www.ebay.com/itm/354040842158?epid=6033196160&itmmeta=01J06RYWB4WJXX9JXD1SZC84NQ&hash=item526e7a87ae:g:CLMAAOSwLwZicOd7&itmprp=enc%3AAQAJAAAA4MWYTTT5ObuzaVUGbrqGAsQMswwaaD6pyR3hYp%2FLNFxMD8WTuusYKFPcufKoG0smE%2Bv6BbkpX41T3ncs%2Fc8Pyl9s7fRFhv6Rsl6d8kF9X7tkR6ZYnlON%2B39Fj2Hm0GyLvf9T9GLR8jfQzyxu89QJ2twjh4Zmry52LIGy87sjUQl%2FK7IO00kGJ3lhP1DJ1fdQHUuSXRD3PefT%2F2bqc3rB1WfSGVIKSXSMB53L4UM0Iz4b7jepCDcGbiUqgSqwdEN97CYWgPqbwUHxmrMmbetJZ1t9ZCH0q2sRoWVYU%2BwENYiJ%7Ctkp%3ABk9SR_jF-9iBZA,+$10.00 shipping,from South Korea,Brand New,
CANON RF85mm F1.2L USM -Near Mint- `8061,"$2,353.40",https://www.ebay.com/itm/355770603491?itmmeta=01J06RYWB4690VM2PAS9Z3AHSN&hash=item52d59497e3:g:j3wAAOSwGRpmYWGd&itmprp=enc%3AAQAJAAAA4HK16yiyzyE4XRcZiA8R%2BSxAAppMAOGX71Ugt4smCl1noh%2BA5ySHGUcDVtNQ4FKuFM9HHFp%2FToYJ6UTkMxAe6DwMl9MzCimwXqIcPJciK9FcDWzlLCp77%2FSkYiSKZywmnnbY9TEPfDRSbiPsXkiRVyEZxPpVghcDrewOvmF1gFCR1nUE2mm8N1FI%2FMCAf4wOb%2BaoHUW15lj2Pnz%2BVySKfAmQOVULaV6qvQrxwX1kR3IhlaEjGNOmWpZv23xPHKd7QKQ7Aa6zmMozbmnbXy%2F5Ovif62m4s1m7GQa9wlgcsPVf%7Ctkp%3ABk9SR_jF-9iBZA,Free shipping,from Japan,Pre-Owned,
Canon RF Lens RF85mm F1.2 L USM DS EMS w/ Tracking NEW,"$3,052.70",https://www.ebay.com/itm/234548348316?itmmeta=01J06RYWB4P1C0BH7NKXEMPJR6&hash=item369c2bc59c:g:obAAAOSwD9JeMxTz&itmprp=enc%3AAQAJAAAAwChiInhc6lzeDByvedrZf%2BfbKWteLqTCp%2BDVgjPc%2FyhkkMnh7P9FW8En1q6SoI1K3gWwkI9nf--7a2Nm5bv%2BRMCvYBVVmu2AKlfT6SYW6MRllRZoOBWGvdJd%2BCOkueZSILTw4WLM54JJMsfgxD9--9JwgK8W9K%2B1MZ62A893lRHbwHa8VqJCARRRUK6vT9cS0csK%2ByZ4FSJ5JsgqkiQjVgfAuiuMQkW9yMDdxOWosxyNusL3PLcmG1lspRSKAwDjpg%3D%3D%7Ctkp%3ABk9SR_jF-9iBZA,+$55.40 shipping,from Japan,Brand New,
Canon RF 85mm f/1.2 L USM DS,"$2,899.00",https://www.ebay.com/itm/404146307528?epid=22035112968&itmmeta=01J06RYWB4G3NXBN996DY6ZA4B&hash=item5e18ff41c8:g:eIMAAOSwPIlj4BKu&itmprp=enc%3AAQAJAAAA4E2--MjzvOoD5wT7LtmpXtn%2FoQemCykLiFC43UN29gZACFaWtYiBF5nD8XzeqdV3ShJv2E6nl8UMHhBnvtBmOzRWYjlt5TdP3BgY7RBOlMva%2B%2F2PQ1fxzesr83HTBbDgn4Bx6IxgUl6346fnO%2FOhOFKadzA2fdpz%2FrYbVtTjdN%2FqV%2FOW7FA6MNOV2twvbaybBZBR%2FUdi8bTr6nY9MpGppvMUCAVukiw2kLtLD8U8%2B0VKVUmhwaS0gKA7H1S5zDYI3w0rpviG3%2BZOUZZjFPOAJeqYoPq9org51FjM%2BdtbjBQI%7Ctkp%3ABk9SR_jF-9iBZA,+$7.00 shipping,,Brand New,
Canon RF 85mm L USM DS Lens + UV Filter+ + Hood + Lens Pouch- Basic Kit,"$2,864.99",https://www.ebay.com/itm/394296825731?itmmeta=01J06RYWB4STCXGFH6XV2C5H9F&hash=item5bcdec1783:g:3IAAAOSwM79jUYdX&itmprp=enc%3AAQAJAAAA4Hq6%2FL%2BqddF92jjn2KYDHcXrEzI28AVK%2FHEi4IbLP0tWTdnarol%2F8VqKR9TT7hG4yBKor9MSzVhrPKYrP8RLL%2BKJo8jWM%2FZesl5Lu3PFMloSLlMrzuyAukZywLmb7pX7h2KeZ1ao4iKsDvVMrako5fJz79ZobGi5rPZ2pbBF9Yil%2BSjzBZXKG6rgEFEmVrnYwAF5wocJRAshWGqLsudYIJFRjns5c8EJemYr7adcX7HiXdlZ82fx4vEAKUnNZZzGPldeJnnCjj%2BQb%2Fw6z6neRENtLJ6AlU9hyTg%2BA9t84UJ5%7Ctkp%3ABk9SR_jF-9iBZA,Free shipping,,Brand New,
Canon RF Lens RF85mm F1.2 L USM,"$2,503.97",https://www.ebay.com/itm/235440848935?itmmeta=01J06RYWB4CB7PX19N2EMD0APP&hash=item36d15e4027:g:oo8AAOSw2xtl1TvT&itmprp=enc%3AAQAJAAAA4LXiVUNkjgglQay%2B0U3%2Bg3np0xOlWjyuuMF%2Flq%2FEvgnv%2FSA4n2Sa51Ye8BH81%2B%2FWlWj85RBl65tYpZCYvyezPxvMJpRYSBcQJylZ2Uk%2BZrOWXwhtiHMSLwOyCOlX6xNWv0L0%2Fu9Qty8YtBKq3aFHcN%2Fdi88CE2DKQNroE5bE3uBkoDULO8a86kHKVCV0P19eouZqWQTIrt9Xz2i%2FBUdC9e9oXUPE6Po3Gm1ZLx3iwgKCWJg%2FN1%2BvF60NDPJqrNj04lgfAQSU4vT2P9eWN8WjyNtm4uCIyrA0dj%2FLTO2%2B1qXg%7Ctkp%3ABk9SR_jF-9iBZA,+$25.00 shipping,from Japan,Pre-Owned,
Canon Rf85Mm F2 Macro Is Stm Interchangeable Lens June,$787.83,https://www.ebay.com/itm/186489125133?itmmeta=01J06RYWB4NANK7ZJEFD70N6PM&hash=item2b6b9e390d:g:ODYAAOSw6UhmaB6L&itmprp=enc%3AAQAJAAAA4Gx0B922jYsM0F1bEdFQBf%2BzSSiJWDycjipynenzAmi9FJjfN6LeV3S5KSyfd1t%2F0RqlmdWHqghxz6y5BB%2BiOzGzjrnaoDeiUPfXgp8fzWj3TU8Tc5DmyQ8JhVuw3G3D6L6zRQMRrSgYKH3WMcbh%2FJjaAYcw%2FvgYhgSfXla%2BdyNL1d3556E2DEAU8WY8L03KiJDNBVBNWWoEkzNnU5S4G%2FANxYcFaFIh%2B%2BcV0vBVzlIM0ILAnI4gyDhzjIau9XJmIFmvOSqaC--UCN6wj4%2FqssOwUm9geYu%2FrFwRtI7%2BaO8y%7Ctkp%3ABk9SR_jF-9iBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon RF 85mm f/2 Macro IS STM Lens - 4234C002,$599.99,https://www.ebay.com/itm/186231241132?epid=24039715290&itmmeta=01J06RYWB4DRD1HYMHQV2ZYVRM&hash=item2b5c3f39ac:g:uEcAAOSwV5BlkUz5&itmprp=enc%3AAQAJAAAAwDx%2B2sYEqcXMSngcvi6vplfKCfs1pSL%2BNLzKZ1WqlYHgCFjCej8w7p7xq22JNQXeYw239n%2FbjUwptZBcdUpWV8Z4vBXgEDEs%2BT1WJD6bxFDTYeWu08eAnPNtpqr8TvxITDzukMHHDwY97tpKVHX1b%2F30qFhtDvSpy6BbWhfittiyhMCRPPAhixH8LPdGR9vYyCPnZWjvT%2FuLd1Nhv7JWmTV0jF4c8jX4xo0JSOhZcmEoMbTkVkJbG1aFGciyRt0FHQ%3D%3D%7Ctkp%3ABk9SR_jF-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f2 Serenar Leica SM  #52294 ,$775.00,https://www.ebay.com/itm/263529232844?itmmeta=01J06RYWB4DMMQ0A7EAV31GWE8&hash=item3d5b90f9cc:g:k-AAAOSwARtampUK&itmprp=enc%3AAQAJAAAAwEXrUG8g5MDBFxtjDKOks1XFvWMguMMPw%2FcaNWLolYc%2BLGsvK8aZIvPzb8PKTrJPZ79nO9rEOiVP3sPNEnAD%2Fz%2BM8bFAbjjlPUHhuJsJxMurZmZaTad4FTWWgJHshc%2BT7I%2F4BJpyD4S7d70E93d9MtncU1Q6qeVsSJ8MhKvB2q8HJV5ehOy4o%2FvvmOeFYHpqHxcbgfLdEM4mwOoN2JWNjwDYDKoNrjk3tlGbkhzO9Q8B%2Bdgxuzhr%2Fc4JTg6TukIUzg%3D%3D%7Ctkp%3ABk9SR_jF-9iBZA,Free shipping,from Hong Kong,Pre-Owned,
Canon Rf 85Mm F2 Macro Is Stm Medium Telephoto Single Focus Lens Me44459,$776.29,https://www.ebay.com/itm/186455355385?itmmeta=01J06RYWB48YY3N3JDE8DJWVTB&hash=item2b699aeff9:g:45EAAOSwxaNmTsoW&itmprp=enc%3AAQAJAAAAwKXJHduUMl0lDjCoUiLxFeROw5pSfj6Ug9dU9OeSKxLi1CjKbh%2BQ9A%2FsJNhuCjB3b5uKtc5JqN2pgDjdUEvkT0eKEkp0jOwD4ZJGAm1GpsaXA1waadqtZ3NK%2FbwJ4IkJouxi8jqrC7jpzziSUTskFVQ9hYu2NGHRW9D3StKW9C1JwYOH6Jt3j0pqt5buUTMpQzl33qTxm%2B24FN9zExZ4VgOFQeK1K4iO7PBGkJgAa7rpMzHNeg%2FcOUE%2Fnui0kxpkRA%3D%3D%7Ctkp%3ABk9SR_jF-9iBZA,+$34.90 shipping,from Japan,Pre-Owned,
New CANON RF 85mm f/2 Macro IS STM Lens for Mirrorless Digital Camera,$683.08,https://www.ebay.com/itm/124554712927?itmmeta=01J06RYWB4WQC07RYE8J3XRP7M&hash=item1d000a175f:g:FMsAAOSwollkP7bT&itmprp=enc%3AAQAJAAAAwOPp83xju1%2Fo3C3RllULFx6hVvjbGRKVRtTBF6sDj3%2BE%2BaQS7NfrrnbpBlXCx4YuWdZDPh2w5OCnxqjRyhsBdPWW8gE62v9JrfP7KpMPESvoQJ9NO%2F%2BOoSjyrL2bwRJsZ8TmY0uqy7yhWxAS9VHwKkVUrSmrwfJOTBVkZZeuNRWHgbFqYHR94Dq24cK6zDXX3xZdbmPjmSIqLRCODm9xv963OYdWCQTsj88%2BOrZCuHzftM2poz12kHGam1vgIqsftw%3D%3D%7Ctkp%3ABk9SR_jF-9iBZA,+$39.00 shipping,from Japan,Brand New,
Canon RF 85mm f/1.2 L USM DS Lens,"$3,269.99",https://www.ebay.com/itm/166197725308?epid=22035112968&itmmeta=01J06RYWB43Y5GRT2BKJQPQA1G&hash=item26b228087c:g:oP0AAOSwxhtkm18X&itmprp=enc%3AAQAJAAAA4LvUaF5Oddy7KbTB9a6G0ItkbuxiJWOftOFVpcCpXPde0Vf80gYCCMQ%2FcFraycCG%2FBwQlHlVnPIqGWqOS514pJJm7QZsL18FBKFgjybjS749ftlMv1mQC5LuhmMh13DhlRpSwgKljQ0b1xCH65Lphqhzi%2BljthHK7TLOfd5weK1B8HGbh%2BmfcjbpSMe11gDY--hMwAP%2BsmccpSthuXvp2SXCLyYTzYMdJzLzH9RDSHTBgsvElMNM7JQNu6O7jS%2BnyejbAPDtHPyNUv1SfxUv8P8YWkBHXDgnzo0Ast9TmghB%7Ctkp%3ABk9SR_jF-9iBZA,Free shipping,,Brand New,
MINT Canon RF 85mm F1.2 L USM Complete with accessories Original box��E41041,"$4,172.29",https://www.ebay.com/itm/326131580739?itmmeta=01J06RYWB4BP3PNW0QD273WF8G&hash=item4beef4ff43:g:PokAAOSwf4hmSKMW&itmprp=enc%3AAQAJAAAAwJaKbDQom9XUha4c%2BOt7oM0whkDtsRCi9sDkWmMnD0vlfyuTrVI2DUvBsaK5AeOTOWoUxTUSRAFUDjb6Xp4aU%2BezIJBCN3Bc3FL%2BgfRoI4VjJ0cWvVOq38xpdvM1eEV%2FSdwnxvfdP5P1Rqjg1h6m%2FRA%2BDj9olMZ67FsMw5RUvVjOjDnFlUJEwBIFilpz0iwYWBNyIkcw0z8blrLlawzqY4wpGSQej2bAAGE67XrfdZDSNeA6oVmYLhCjhptWZxeeNA%3D%3D%7Ctkp%3ABk9SR_jF-9iBZA,+$39.00 shipping,from Japan,Pre-Owned,
2983 Canon RF 85mm F2 IS STM 1111000881 Canon single focus full size compatible,$908.47,https://www.ebay.com/itm/226161388039?itmmeta=01J06RYWB4ZQM118C07WFP8G9B&hash=item34a844ea07:g:06kAAOSwR1VmUYCZ&itmprp=enc%3AAQAJAAAA4MdGTmt9FJvbtVs6BwX92PjbwWK1x1%2BajupJxmwDCRewbtXyyj2yrHjQ75WlHiuV1qWnJwWqFfaYapIHcTj7%2BGSPVqn2HdPFgev7FFZI29EgREY9uoYuekjY9cT404UZlJGymX8SlO1FVlJOcc%2Ftf%2FKiYdzHJ57PC%2BHjZBZ91cO3TfQ0H2Y9Sj1tOhQS7Bhtn8bNeEWKHqDaHgtxShgp3idFj4cdwKygGxCLozBzLz55GRpNlYTG0DRbiRu1HgtU1OzKtlM%2FmCtVIjeW2E6TyG4TGP4ZmCpqdiDeCS4mMFtB%7Ctkp%3ABk9SR_rF-9iBZA,+$39.00 shipping,from Japan,Pre-Owned,
CANON RF85mm F2 Macro IS STM 346146,$716.54,https://www.ebay.com/itm/305613635692?itmmeta=01J06RYWB4QXR77B5WT09637ZH&hash=item4727fe006c:g:lncAAOSwVX9maEWp&itmprp=enc%3AAQAJAAAAwAD%2FGFb63MTaziY0NlRRc9uY5PqXc1gV%2BOKHhhFu6zZUFjq19jCe74h8vFto8pi1cLZGMKyZQaK39uCN0lWtWWw7Qh6RzwGbOZX61axJA4rMYitnlye5UPA%2BlMTuUljTct4BGJLJOnMZAraB5xvGQDoVKfNqzZKVw3rw8UUj9XBPeK1CXgisnq178Cd5VgGic24dxW5SeVpaW17GdJPDRm3%2FEHT6gYRKabI2BfDoXRWuwRIB1ldiGU452YxNTRIEaQ%3D%3D%7Ctkp%3ABk9SR_rF-9iBZA,+$25.00 shipping,from Japan,Pre-Owned,
Canon RF 85mm f/2 Macro IS STM Lens,$649.99,https://www.ebay.com/itm/165278270604?epid=24039715290&itmmeta=01J06RYWB4778XX7ZN8E63VZ7G&hash=item267b5a448c:g:VNUAAOSwd1Bh3fzm&itmprp=enc%3AAQAJAAAA4HtrtBHuDUXQgYCb8X5UFLSFopgX8%2ForTLjpZB6XIYtnk%2BxbyAPFKyokYDNqL5KdGwI659h3kutVq2xksgF9LaTDp0HwVq5YWNfxbJ%2BHXAiPfH%2Fzorqh0T61RTIMD%2Fez%2ByChFKByaaMRgvHAUFwpAoGdaji9mOnHEaOSAXmViIbcpWfO--%2BYVY%2B3qOzgwln1a%2BBh20YCm%2FpksAAYzR8tTpOc3eGEDbfN1lJxWZ2AKXjHzS3950YeRWxWwfHNau3tQIUAmDwj16rnqs129P%2FMgHYQILoVeuHqisUAk32btx1J%7Ctkp%3ABk9SR_rF-9iBZA,Free shipping,,Brand New,
CANON RF 85 mm F2 MACRO IS STM Single Focus Lens Black Shipping from Japan,$690.00,https://www.ebay.com/itm/385052596359?itmmeta=01J06RYWB4CT6R40C8YH56G9W3&hash=item59a6ec5887:g:zAkAAOSwv15jQ64L&itmprp=enc%3AAQAJAAAAwLZ%2BGfGWzrJV0vczfaPqYaE7Am4mkIZLEqDsaNWmWt9qrl%2B--q502t6qItQkeooqWm3mfeVq7YMhWYgxt8m7cH7d43WslP288mRHFkmG48fYCPAP92IacsdwORbrgeKv95e7WfAy74sEBe4AkN9Fuk0Kxfsclw0BOMFsHmVFQI3AOdxeU7NNBMFwUG4b7iDrMUIYpmenWYcSq3AYmnoXW3UQTviMSQR9Kkp2KZyCwJrErGyZaEg294br8rbyhlDI4w%3D%3D%7Ctkp%3ABk9SR_rF-9iBZA,+$40.00 shipping,from Japan,Pre-Owned,
MINT Canon RF 85mm F2 Macro IS STM Medium Telephoto Single Focus Lens ��ME44459,"$1,003.76",https://www.ebay.com/itm/326131580714?itmmeta=01J06RYWB4KBNVF35PNDS59R4N&hash=item4beef4ff2a:g:qxwAAOSwuh9mSKME&itmprp=enc%3AAQAJAAAAwLuB4fHXeu70tzHw6Tm%2FyzZ7DKah829CK6jBKr1yTqbw7lIQa7vKUghYJxPdww2Jyocd3ZR%2B0HpVhZfBqGptpEJwqnnbafKL1OYbyAaO7AoINFv79IFgdWqb%2FpzJUMKpSjwUFI02QO2k5UHMZHcDzmfM29YnSdjX1%2FG4wo5pMIGtCneBeM2xZRvrwT5V58vWxUECEohUkn0QbTivN94fGnx71D%2B7jyqVi2h8UljvVuaEQRy23dV6E%2FbMSQYAWSW7CA%3D%3D%7Ctkp%3ABk9SR_rF-9iBZA,+$39.00 shipping,from Japan,Pre-Owned,
