Title,Price,URL,Shipping,Location,Condition,Listing Type
Canon RF 100-500mm f/4.5-7.1L IS USM Lens (4112C002) + Filter Kit + More,"$2,479.95",https://www.ebay.com/itm/325705778122?epid=10039721902&itmmeta=01J06JVTDGVBM4XNE82Z0ZE1WD&hash=item4bd593c3ca:g:D6gAAOSwuexmPPg2&itmprp=enc%3AAQAJAAAA4NT%2BOM7EBJweL2Qc4nBIwkJ4sLhj9gKNpHbt58gqG57QquIbfRvkxEOE9YveZUUptKTi1Eu7GeUmsL8PRK0rcyQyTPO36YCT7PKCs77C57RWPzEekFUxzh%2B2lX%2BZxJB5iprShaYijoZtpEs2%2BQGfd85p5O2L2h5jQAKWTwZlgECpiPTiG6LtxbXroTfDHpj8ziYHD9WRMdyRk7y1Q1hemQvPEFSRyc7Hdeng3xDmkl71g3AWttca7ZNoxPErdFS940Ygf86ibb3mEs1aBFKpiLs4J8I74KTo4zNIUFxP9K0I%7Ctkp%3ABFBM_qbv0oFk,,,Brand New,
Canon RF 100-500mm f/4.5-7.1 L IS USM Lens + 64GB SD Card + 3-Piece Filter Set +,"$2,464.95",https://www.ebay.com/itm/196304557991?epid=10039721902&itmmeta=01J06JVTDG4WWF1FPZBPGGGXNV&hash=item2db4a9d7a7:g:Z6wAAOSwoxJl-29G&itmprp=enc%3AAQAJAAAA4B1zphxhGbzOsm%2FjWVWeCHyyWC9FgePdPe6nGPDE11rxIgKBxfHFgzTx0rm14HLWGIvLB3ZYoy%2FwXuEF%2BmsEdZLoW1mjmUHRNv4xXhpnvOx%2FhSnhCs%2FOjaNpyzj6lDaEy7EF4FYF7Us29u0f2GzRhBD3Te6uxIYW91sI24ZDxx7N%2BHAZBwPrlmx13r7DSWP1PAC2KtkvZfifhBG3xurmt54Bq0b9z89dY7TM4D0zl05wXoe7rbNzpovlvRR%2Bzp8dMfZdvsaMys6ke6jBP6Zb7QgHm6Z5h5hV7RDAX%2FgYzUX5%7Ctkp%3ABFBMgKfv0oFk,,,Brand New,
WHITE PRO WIDE ANGLE LENS + MACRO FOR Canon RF 100-500mm f/4.5-7.1 L IS USM Lens,$125.19,https://www.ebay.com/itm/155699495590?itmmeta=01J06JVTDGQY8XBBK633Q5RF40&hash=item244069c2a6:g:Hx4AAOSwdNFkymw8&itmprp=enc%3AAQAJAAAA4LhGf9ZoiZFkj2VLNcFvilaow0qToQyNI91bwpBZsZnmO%2FjaJ62MGCkD50SgeGx5xMsMTR55QtgVCrSOvwFT93RWYqN5s1BbCxeT0husnLiJOLk845J9EFqlhlXp46v67Be4YxePnio%2FZwJ8G14z8TfQuE0TkZ1KmvrGFZ4sIlKF6M2Dc0H1TyLhsW3B8RRWgTzr9OzRxEFKDAFhFK7IqLBpiV8t1y8r0fDtfupqwmp2NgEwzcDfpx%2BABZlw83Y5ewGEiz9YU3b8D9imhrEB38ltO1%2B3q6IRe%2BRQiQTiaAZH%7Ctkp%3ABFBMgKfv0oFk,Free shipping,,Brand New,
Canon RF 100-500mm f/4.5-7.1 L IS USM Lens - 4112C002,"$2,699.00",https://www.ebay.com/itm/185659847897?epid=10039721902&itmmeta=01J06JVTDHPR618XHGGY3P0073&hash=item2b3a3074d9:g:qrIAAOSwXoNjdOLD&itmprp=enc%3AAQAJAAAA4ChZUX0Vp5jQ4V4GU7H7%2F6h3bHY1sNwc5aW7%2FsoMu0K0r%2BE5R2dM5w5VcFdx%2Fl%2FwTcndnY0oSHJfr6VE0ndkheO6UMnnrzswinFKU5eN2JnVENlJxIBV%2BL0GN5oTHd0B4PjvHm%2FKMmTE7Nhz05X5hTXBgctPVXlnZyF67v1UjXA5LXdOjWJ64P1t5Jjc0x1YjjOaRfg5IliXcVZdsdTH6RQ1zw1SFwAuB5sOvq2hZctzl%2FfNIxN9HShdcQLcVSj5ygdkVFA05ufm%2BgV%2BVRTs5S%2FUTYWqwTpUFyfKHTpPRp1O%7Ctkp%3ABFBMgKfv0oFk,Free shipping,,Brand New,
Canon RF 100-500mm F/4.5-7.1 L IS USM Lens + FREE HOYA NXT+ UV *NEW*,"$2,699.00",https://www.ebay.com/itm/375247894305?epid=10039721902&itmmeta=01J06JVTDHQEGVWW1118R7A14S&hash=item575e847721:g:svkAAOSw095i9WsU&itmprp=enc%3AAQAJAAAA4PSdgYUjGoWLiGJ9HJ%2F331dMt4hfGKE%2F6lZIFUZR3RiPwcgt6kgECZeqna%2Fw%2FsOBoM8s2siuforeDSwULk1qH1h5JNCCuOAiJ1UCu7k4RTmw%2BGhGDay6yG%2FpBJmMyPSc%2Blb12Q4JxoT4n%2FbdGRxqdehSmFt40mu9potxaYVfh7P3QeM0IZHx4T7pbtDOwS05u3Za6c6HyClRcmLuj8EQKCdrCGjlS4N2KIEmq9rC0DHGUuUL2sq1Z7lHmDaMyNFaj2uABMxsWwToaALtjNUthzZDpD1efPTO2XD8kLPCYIEG%7Ctkp%3ABk9SR4Cn79KBZA,,,Brand New,
Canon Rf100-500Mm F4.5-7.1 L Is Usm,"$3,253.71",https://www.ebay.com/itm/204828074107?itmmeta=01J06JVTDH8CBGSNMYZQMDZKDS&hash=item2fb0b4607b:g:V7AAAOSweKlmaC7Y&itmprp=enc%3AAQAJAAAA4P1bdxcIkPz7t5TuMq2eRX3IdDp3bDf7BHgbtVcRkHRP00g6TTggrsRdkcaP4JbGsmqTs2GuEXozml5LAI7pg1VLIQLu%2F2W6lPsRypFGt6GmUfhlDAhn2AGhfBU%2Bc9S9q%2BM7PtgT2aUHMTup%2FapcjE8nPUTl2rEGQt0c9WKp0iXxkoxJdiQsXP%2FQ4B8Sejc7EMZ2UmTGsaDR3Usbv3opLWl4dxaCZMB8wYtRbkDcp%2Fas2ti65pKfnHLzy%2FZLyro%2FZuoREky2tRZ0Ac3IfyUZNO1Z2OCKe7PRTrPeYv84Zf7j%7Ctkp%3ABk9SR4Cn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
CANON RF 100-500mm F 4.5-7.1 L IS USM 19958,"$2,880.00",https://www.ebay.com/itm/305602010565?itmmeta=01J06JVTDH7R12H3KV0666J1HE&hash=item47274c9dc5:g:i9wAAOSw~shmX5H-&itmprp=enc%3AAQAJAAAAwBHdV3JtVOvy35fOwEiwb6WEpsWdWAPGicJBwumLOR6t0yaLM0KQVfXR6s66aRQQ16VhIKq2IOGc%2Fcqz%2FzPvrnJ1zNCZoySGuNu6Cd7PSUMWjNwvMGWlchciAr5LJ7tL11P3P4qKdUCzppxQeq61S5gzaCPcBRMFEbycbsxv2Ch8zeDSkZcbNk4PdLW7qTbzMzcv3i3nKpeSVCa4mVKp3%2BD1JmFZQjL%2FKOsDKiSNA%2BZVQ6ACAVIaKpm0w3gYyJhhsQ%3D%3D%7Ctkp%3ABk9SR4Cn79KBZA,+$25.00 shipping,from Japan,Pre-Owned,
Canon RF 100-500mm f/4.5-7.1L IS USM Lens + Filter Kit + Lens Pouch Bundle,"$2,549.95",https://www.ebay.com/itm/303742775543?itmmeta=01J06JVTDHY7XS7RSPWTHDE1GH&hash=item46b87af0f7:g:Hh4AAOSwMZhfhess&itmprp=enc%3AAQAJAAAA4DGtiMXeO5DiCydZBbVP4m8PtS19DWNlCNcvCfsL8rQh10oIpXnh3AXVxLnb6vDsMnfTE1aG2M5GABk33BYH%2FRqb%2FuMH2HGx74T1ct1ubPkNedpRM%2BC624nBswUR7YZEZ7ZICVKYlNbtXOOuZPqZc4zAM%2Bay62EUUXTE6krb2DK0SaN02pe1YQVJsxypzIUx5xAczWyzXY6vLY2RCXbbuz0hDbhHK6tFXGRMZ42mqEea5%2BTvFfc7j8zw%2BajFAqiGc%2FNoGy8cv%2FOm7heUgehqnjkvTkcx61Iyw7fZJpCesAYm%7Ctkp%3ABk9SR4Cn79KBZA,Free shipping,,Brand New,
Camera lens Canon RF100-500mm F4.5-7.1 L IS USM Super telephoto zoom lens New,"$3,400.00",https://www.ebay.com/itm/335175241460?itmmeta=01J06JVTDH9CPNNC3N8BXCP2QC&hash=item4e0a004ef4:g:k0IAAOSwSsBlg-R-&itmprp=enc%3AAQAJAAAA4GOAg1S0Stolz8W%2Frn%2FOf6Q0nPcRmLPViae8gODKbmaV4IiuVkwlsWMUzDzZJIugzL4as1OnTtD6q%2F4nGQfG0tQ9AUR%2FlvoX5UBK4Gn44zO7DKtC9dY22Uy1LeBKztbGYTIBbAqAR4d7xEdBFZh8MhVO4eI5PrMbW5DjPwFk9MDQkKjxW5hKp982GjvrpzRCs2ehkedLR3yGHrnZ5oen69CA1XSZtYDc%2F0XbA%2Fm4y6UkxA0g1J8bQN5nGGBSZ6FcVT7iujDg%2FiEpXGZbgts3uHbA%2Bugi6bd8ue0ft%2BemuwFJ%7Ctkp%3ABk9SR4Cn79KBZA,Free shipping,from Japan,Brand New,
Canon RF 100-500mm f/4.5-7.1 L IS USM Lens Zoom Genuine Unopened - Tracking,"$3,098.84",https://www.ebay.com/itm/325388791188?itmmeta=01J06JVTDH3TFY72WET3C4J282&hash=item4bc2aeed94:g:DKEAAOSwlTdjT4Eo&itmprp=enc%3AAQAJAAAAwDEjnA6Pk2KOKIPhrOiCsd%2FJ7ZMZnYy1gj6WgtffJo1lHPzcYoScgJ1q7QIxdfnxHGxJ2A3bzhCQIC83V4yTxu614aOhiHTwXX5AVerQmc%2Fuh8KcyidZHpVOxupGDldqIqkHvps3XGFh1%2Ft15o7gAZ8cMWQFqQ4MC2bKg%2BtucsqhNpt6cxayIcI5%2Fyj49E4CLR1DOh5%2FSTt%2FZeLwzzpjXBbQW--40TFGAOk4vhgcyetvlyCjch%2FfUqP%2FfOVC5GjLZw%3D%3D%7Ctkp%3ABk9SR4Cn79KBZA,Free shipping,from South Korea,Brand New,
Canon RF 100-500mm f/4.5-7.1L IS USM Lens 4112C002 - Essential UV Filter Bundle,"$2,539.95",https://www.ebay.com/itm/293802882907?epid=10039721902&itmmeta=01J06JVTDHQE6K72NMGH4MGG4M&hash=item446804375b:g:tWwAAOSwLAlfhesl&itmprp=enc%3AAQAJAAAA4L7KITirbEk7KsHP26hXDDxGfwJz7Pz7Tn7D2bHg0VzXRKZ98EaPp%2BKDHgxERA90vEBzi3gquv7CgRTNg4HtJQMwSRzi5oouM%2FU6ZM8IGdajuxtvQZBNaNSw8Zm2DPPrgQozTrswGG4PhpYkv%2FT3MFIKSsImcWuyM1pA8tqshdlZlOhYpSSGhAD6LVIodAyP%2FEILIEGX4tZVdc4rY6gy7Fg4KD11ibZJUvfzHS%2Fin032DIshBoUIzkkHIfVxllboue0aP5XmfY80YCnycEY%2FA7Aw%2Bss6N8Ye9MCeh92n24bM%7Ctkp%3ABFBMgKfv0oFk,Free shipping,,Brand New,
Canon RF 100-500mm F4.5-7.1L IS USM Lens NEW,"$3,499.99",https://www.ebay.com/itm/166796963117?itmmeta=01J06JVTDHQSJ9TQ8C5TVH3KQG&hash=item26d5dfad2d:g:5f8AAOSwpu1lNz-C&itmprp=enc%3AAQAJAAAA4Fyt%2BZJCCkn%2FeDNKHNI0OEq9wgGYLA%2FS8GtRbER%2FzSfhqnz2Vj6NVSloherUsbDWy8s4dp%2BuYG01y6LnhvqPLfmRiLRCxOF5Khn7Tp6u%2Bkd2W3oKsVbSgmALhQGg%2F1yDR4UlAq134fFo49whCvTYMEaJfFiFzffu244QMBmFB4EbuRay07112I8v9cRAnbCOJSDcajm6LizjPZgY20YvtQpjbFeIDzAvzMtxh8X92Ew%2BZMo8hLgdPZgI5cgQN4NBIWnYn18d3LsPvYYUyRnMxwNFz7Y47ZjDaLVfAlNH84NP%7Ctkp%3ABFBMgKfv0oFk,+$12.26 shipping,from China,Brand New,
Canon Rf100 500Mm F4.5 7.1L Is Usm,"$3,176.51",https://www.ebay.com/itm/276484820994?itmmeta=01J06JVTDH44A6TZ71AKKQ5D2N&hash=item405fc79002:g:pg0AAOSwAshmVbMS&itmprp=enc%3AAQAJAAAAwMYsi2shN0KCWtaGrX%2BFpxQiiLtue%2FO4o5RdwhAd6Pif9BiXMhFN8xek5vejPOjgTaBpkJGfwKB4Ba4jXpYW9NYbdNhtpXkcTmqeqjHKqmqyCIecl6gBNcEkmHkgIrzgG1sNQpvnHvUwBH5fgh6iTN77rpm64fYYJ3IkQsNAONj5TH2L%2FkoGwaqRnjQ7Jz88quRXwFp4Qx%2FOkMVh%2Bpg3ADKVwJvsuJF%2FF8xyQLU1tCTBmOnDEUHfUTN7028qbfyEPg%3D%3D%7Ctkp%3ABk9SR4Cn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon RF 100-500mm f/4.5-7.1L IS USM Lens,"$2,998.00",https://www.ebay.com/itm/265237067168?itmmeta=01J06JVTDHESG2BN01MCFRZQC3&hash=item3dc15c75a0:g:N-kAAOSwOVlg-8gM&itmprp=enc%3AAQAJAAAAwEZlBR4GdmnaQVJ5HNz4hDYyeUOe2SDABGjWj%2FKSw5wwSJupn7vOAO3mTB3b24gq%2B3wT%2B60Ug2Ky7q%2BAymMcvWjwh%2BpghfC76FYGmPAZ3B3eGJV4Un7j1zM2j%2FwEyVhLA7JjWwMk5vWC4LXJoNXQ6DF8kHo7jaJtOyArWhoJZNP05%2FykOcBONImparlsR9TMu0KA8AVBRDQYJtXFGQwBgoqNZd%2BcDXo36jBIVQBWmUEG%2F5BKPcwGrMCEGswGnj22rQ%3D%3D%7Ctkp%3ABk9SR4Cn79KBZA,Free shipping,from South Korea,Brand New,
Canon RF 100-500mm f/4.5-7.1 L IS USM Lens,"$2,699.00",https://www.ebay.com/itm/144699105327?epid=10039721902&itmmeta=01J06JVTDHGS0BWC77HAN0F90S&hash=item21b0bd202f:g:t5IAAOSwNUpjDomx&itmprp=enc%3AAQAJAAAAwNUYvyLyTk%2FuvoB%2BDVeFclTMIBelrMGoib30GGVKmAxkhTA%2FnFmK9GUElCKcymAFfoMmAgF%2FbHFrhI7MlUsX6QKc7a1NKt7VddruTc6v0qR0l%2BogRlKLktiYPOak9DWbbnS0erRfEDJXVxj%2ByctdBzA3ITyT6uTXClbjAHSl5IXVbdolCfnGecVcN3BjyavcqjMvQD3JhE%2FoXn8cznA74YAoppjnRfcN04msxtCG1Byax3r8%2FFDYpzKDd8ZRaDNPxQ%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,,,Brand New,
Canon RF 100-500mm f/4.5-7.1 L IS USM Super Telephoto Zoom Lens,"$2,548.00",https://www.ebay.com/itm/403721046977?epid=10039721902&itmmeta=01J06JVTDHWRMR9G6YSMKE38PY&hash=item5dffa64bc1:g:vcMAAOSw4A1iqvup&itmprp=enc%3AAQAJAAAA4NTnp2lBlHY3ld0a9RYMU4GO7z2g6VfP9MimEcWOW7ZlnOEjg6MfJvvTesz5k2XW06nrci5I1yJvDp9JCZIxtJhvK%2BLWyRpxR%2FVrypkqAsXrRZ4II%2BwHiVsMm%2Br75UtniM6F8hVpLQADEWGnS1t89bZMPJ727UHqWiP5CsyPUm84ifuoERN4GtAp--lWz5Glu48bm%2B9ejupBmz11wBfkwNAbHpSFNIx3%2BxGwngxwCXiz9oU8xfveJ3FVHWpqczLmR7i3eqfzykCnkON%2FkZNwgpewMLavgh1sNGoVRnK2X3%2Fz%7Ctkp%3ABk9SR4Kn79KBZA,Free shipping,from Japan,Pre-Owned,
Canon Rf100-500Mm F4.5-7.1 L Is Usm 291-Ud,"$3,212.96",https://www.ebay.com/itm/176419353126?itmmeta=01J06JVTDHXKX7W7R0A15B591W&hash=item291369b226:g:dW8AAOSwBd9maC86&itmprp=enc%3AAQAJAAAA4Nb8g6JjlvkHqWPLVPYFd35%2BM%2FE%2F1fNrYm9Feg7pM5VR6Lvvfjm2yr9iDz%2BAb%2FBm8jn43ylEiyKLCh8ZLUwGK797UT3usqXwJvFvytI8XgyaPRlCttrIr3cVFRqflOy9e5PgHyowcacsY82tAMVEgF0UhpCYdfaO8tQDMfhMxVGzPJ0a0UGZDwXA9IG%2Bp9cr%2B16L7gl6M1XhgijwOhCuTNGWBaIwC2ToaHr%2BsKcKOLFnKewi9TxHplRpU3BNw7cBd6azh4ZxSxpiNowl7%2Bw%2FK%2BYa65MAuQ4zerEsV89oe9tF%7Ctkp%3ABk9SR4Kn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon Rf100-500Mm F4.5-7.1 L Is Usm Interchangeable Lens June,"$2,978.76",https://www.ebay.com/itm/276484820917?itmmeta=01J06JVTDHJZ17NPMSFQ9DY5DR&hash=item405fc78fb5:g:DbwAAOSwDUhmVbND&itmprp=enc%3AAQAJAAAA4M1rKZSYKiLfZLn6k2TP0sBrtU%2B5G%2F3H5FfiqRruvUvD%2FT5kXekUtF59COl%2FA2yP9VC5az%2BoA4lDHSnGf2W19IBAkQtU4HIaIErIXlTyVyWopGpp5aAfH45FnwIM43YPcJuuJ9yrE2WAJJwq6m%2Btc6b78dQOWlplzuxm0N2f1qej9O2uGCGBUlFmnPKHbO3r8C%2BWOlYslUnndLgy2X5okBZY7E6rvWYoqQ9bei8vzeS6TXg%2BUBCpM%2B77HD9rMoidBOAjfaEIzsI9kiCDsBvL%2FnXW%2Bb8NrsxYF2tcLlV%2Fdtxd%7Ctkp%3ABk9SR4Kn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon Rf100-500Mm F4.5-7.1 L Is Usm 262-Ud,"$3,233.56",https://www.ebay.com/itm/315398605074?itmmeta=01J06JVTDHRZ5GEH3137YNC133&hash=item496f38c912:g:u-8AAOSwJOhmVbUA&itmprp=enc%3AAQAJAAAAwE7Ccs1L%2BqzEJHvtcewy4tUtA3RnmG9Pzetsqn0rcpT7BbcL6YjNKQNNb312OP9rXUHAsc74xiYZZ1lnFHZ72eK%2BqNJK7gEKgdR4DiVClJ3I8EqSUnMLVtEJhwr23zDER7GyPkm1bn12sxq9eyaotKPuGiEQPAbydgIrYKbEOix0tCU3p00GTCfy4pt%2BCj16bI%2F94V%2Fl67%2FKEkB2XVyXKyI9YrPwE0AzU4%2FCHB2Y4eyiOQsfDfvzIS8pduNRZ0wv1g%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,+$34.90 shipping,from Japan,Pre-Owned,
Canon RF 100-500mm F4.5-7.1L IS USM in Mint Condition With Box,"$2,948.83",https://www.ebay.com/itm/176377572033?epid=2336278280&itmmeta=01J06JVTDRFP70N1YXAVCY6TSR&hash=item2910ec2ac1:g:QeUAAOSwliVmQ20H&itmprp=enc%3AAQAJAAAA4JwmEx4sT%2BJI0B0muec2yqsRUWgIN7kFdjy0xbmPHlpBN5784V5lo%2BSmNUFC2%2BI6h3kJ7bKWY9xsCFxxYXFSAz0QQuX75Mn6%2FTB0R3ab4Nq2RFy84%2BTrpGYumXdV%2BUDu5ymYxZOjMt5KK4kCUWItrLBVaojVQWKaOZuhQtmega35M62ekldBeaaW3Pabt0NcdVZFOmEbcVVfZyFvzPsVC2Ya06Y3POJecE%2FZMDNLmQH%2BfBYHsAiW0NsS9m9uiuXxjixyAqy9hDDSbUVqjT637%2FxmwHtRF1ejAf253teAuKWW%7Ctkp%3ABk9SR5qn79KBZA,+$91.15 shipping,from Italy,Pre-Owned,
New ListingCanon RF 100-400mm F5.6-8 IS USM Lens,$499.99,https://www.ebay.com/itm/145827903921?itmmeta=01J06JVTDHQE466GAW3W2NP2MC&hash=item21f40539b1:g:1VoAAOSwyONmZ7q4&itmprp=enc%3AAQAJAAAAwBnBt9exDC%2F8qgm56pXfywuHHR2bVCaAnqJZls2wst%2Bkexf2aMPk1rRdhkShhQ8h0k1jLkbungO7OrEV5a7RfmFpJXTNLORRJyyJ85J%2FCm0vxRloV9KJWs2WnojXeEyGdmzvxsaZ%2F9A0WH4qOygjldB6cowv55EhJtopqSVq8wKHTwh5vnH3bfRXM4e5IFR49LbQbzyH1iNIB0T%2FzyRm45pvuvoUnvNUMnkyaQferr8sDLpDb1ZD8%2FVAPb7%2FMut2xw%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,+$32.31 shipping,,Pre-Owned,
Opteka 500mm/1000mm Telephoto Lens + Tripod for Canon RF R10 R7 R6 R5 R3 Ra RP R,$139.95,https://www.ebay.com/itm/195556691612?itmmeta=01J06JVTDH8SCD59XHAA54AMSA&hash=item2d88164e9c:g:XNYAAOSw4IpjwYfZ&itmprp=enc%3AAQAJAAAA4LIKcPbgIxdizJzXomY79dSiVTAWOPpkoiCHQkBEluMmPbNwVsP--qYzmwX40zhpQrYeWzgQGF8pG17JjegZWV6lixYQyCaFAKr33sGKhFWfMU77y5o19HzMjpR%2Bk6E%2Ft1U7hSjO5vDbKrM3%2BYC%2BlTo6nLBHnmbFWv5ytW9SjqusSrjMwskBLvixAy%2BO410Dza8OXmSBCxeIjeQmy8AjLsDWom6IajJTXFssr%2F%2BxPaY%2FgOia5lR03mleXAahwA%2FRZYo4CEY%2BIX739G0mCATfPDumAYhuJ31URWFduUEaIyiF%7Ctkp%3ABFBMgqfv0oFk,Free shipping,,Brand New,
Canon RF 100mm F/2.8L MACRO IS USM - MINT!!,$949.49,https://www.ebay.com/itm/285876027520?epid=19046973812&itmmeta=01J06JVTDHEKCG26EK04Z3PADG&hash=item428f8a0080:g:J60AAOSw1E9mUUKy&itmprp=enc%3AAQAJAAAAwHqsUOuOxg%2BROrKWNKjyyIL1gfLvcvmoVLZsin6N36Ge3t43iyhjokLV3JrMCRxS0lYcqxa5Zn5uhtawI2QUUi%2FrIZ0B3MFeRsrW0XExQQZL9%2BIz839f65MAYXAn2dHn0CMg%2F8dijZ9LO8Wv%2F4MX2%2BAl9xwPkJa0%2FmCkXuV5AdHHfzJPG%2Bnkv3OeMh0VYk9MX8NzcouVQo5kF1fsQOq1TqZRR8BisS0FWf4sRH9sx86Q1OsYD0aLvgH4X2N4w49lvw%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,+$24.95 shipping,,Pre-Owned,
Canon RF 100mm F/2.8L MACRO IS USM #81,$905.00,https://www.ebay.com/itm/375471995306?epid=19046973812&itmmeta=01J06JVTDHV98DRKYCYQ6M3CYH&hash=item576bdff9aa:g:mJcAAOSwRS1mYqEa&itmprp=enc%3AAQAJAAAAwNRBWZkABOTrZHKSi4oCazUfnTYPnTNyRvIxF2zIfCvaM3T9zJ0rhXmGjeja7RWbUgo9VGgOiGOO9f4vzuMrNF1S5Edv3ETdkSHQaxB40ICblJPmvA2JoF5kACpUWWTdracczEdrjUI3r2xOyC6Qth%2FVxNmvttTropwAXxv8Q0SvnV%2FrsQBkLTosfIfVpHbDPxGU3CWfebNXmDFHWLNTIzEy%2B3sBHn9eex3LOr1nmjoOBOwI%2F8YqpBxBaUB4UyDHzw%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,Free shipping,from Japan,Pre-Owned,
Canon RF 100-300mm f/2.8 L IS USM Lens with 64GB Extreme Pro Card + More,"$9,804.95",https://www.ebay.com/itm/326082749956?itmmeta=01J06JVTDH61KMK04XQVTE5V6T&hash=item4bec0be604:g:mvUAAOSwcItmFFqS&itmprp=enc%3AAQAJAAAA4L8rcYZBMp6k7YzPHDqgFaI0g6zHzoBwW%2B0cjQ0FIqI1lVmDXziCxaJFa0oZ97QyvBJdTlcIeeto%2Fj9cyvenBU3ks42GJ8YDWlmTLiuLmKMbN42QD2%2FODBJJzIOA0C9oOuFaKKiywMMGzDb4CcWIHJgRelXWHJAt9IO106m3vcXjBp8uG5QOlJ%2FHexaKS%2FJfC09P4I7Z0g53P4AwfZsD6FPC993NskDNIfupZt4Ti4eNflQ%2F8ZRja3QUcq4mMUmxCix8nKuhXlflMvrrWEHpT9Ezf%2BzPbnyu14mmyhKW%2FOpE%7Ctkp%3ABk9SR4Kn79KBZA,,,Brand New,
Canon RF 100-400mm f/5.6-8 IS USM Lens 5050C002,$579.97,https://www.ebay.com/itm/384605387907?epid=9050201411&itmmeta=01J06JVTDJ8BJ6AQ31XKV9T0H7&hash=item598c447c83:g:uZ8AAOSwS-hhu5DM&itmprp=enc%3AAQAJAAAAwKI3l4y4mytDWHnC%2FOqOyQqcdtdOHUNfPj3iAFg6cZ2wfYwUWJSSm%2BTLmMkiNXHNNRI4Kx3BOSs3BP0GDfYhiCqD5ITiSF90bQRKo6HL6OGegmht6yg%2FxS4MwrCjN5U48jUb9rnnSAY27B0db7yUqU%2BoMiEX4BPzUu%2BMEYOVVYtIPzBS3XL4a2%2Bsj9MFhtDu1nZeYHyDguhS7pUSHdTAO%2FO3%2FfmZB4c1OUU9PtjdQf7oSwJpaXiQ%2Bf97T4S2mn6zsg%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,Free shipping,,Brand New,
Canon RF 100-300mm f/2.8 L IS USM Lens (Canon RF),"$9,499.00",https://www.ebay.com/itm/276398863078?itmmeta=01J06JVTDJ5S7AQ46Y3WXCZHBG&hash=item405aa7f2e6:g:Er4AAOSwLwVkd1wB&itmprp=enc%3AAQAJAAAAwNsIueEmqwtU2mU3uCBOtLjiFLMwgwIs0BSmWTorLmANoMiXjULOccxnBqKPdj%2FgszBUu9E3fVYL1x5JlQeXwbYHAQrd%2BaIWjkxpsJ3Y7JmRr3UUt%2FmmwdFOAjw92p2cWDYuuyEgoY%2FwbDapVWVc9JMHMXg7LgJv5LM7gXAccTBIygJAF0xnHXY0td3AxF%2FvAZsph4noJAzZcVIKJEdUnHXWcD2tZQmo0mnK%2Ff%2FWfL2l58fYc70TPxg0dTLQJsWj%2FA%3D%3D%7Ctkp%3ABk9SR4Kn79KBZA,Free shipping,,Brand New,
Canon RF 100mm f/2.8l Macro IS USM Lens - Excellent Condition - Fast Shipping!,$925.00,https://www.ebay.com/itm/326158340190?itmmeta=01J06JVTDJV4T35M4F8QPV2AKB&hash=item4bf08d505e:g:yGsAAOSwTfNklatw&itmprp=enc%3AAQAJAAAA4Cs62M17890ZQEW8EXz6WhBSIX9uMpv2ITVcUqHhsrrjPcH6xV2djHfan8chWtT0YJvN6w7qjNdf2YaRjyoclUNzDXir%2Bq6%2FMo9En2Cu%2F7PcIpyc%2B6KIgfYc0%2Fhq06b4v4xrwW%2F4eg91NQ%2BIGkKRWgrmuz04I0UjweVcO9DAaLmkm3obW68Yd56RMxjl1GLD9JzeCDZEyGVIdbJz%2FkvlCAszaUWlVVFslqO67o2S7ggxSedQo8avRv0690VZjImvIqNvi0uC4MaqWHLkvY4CgIcRRKIhE41TdfRIb81N56Yk%7Ctkp%3ABk9SR4Kn79KBZA,+$36.65 shipping,,Pre-Owned,
Canon RF100-400mm F5.6-8 is USM,$594.95,https://www.ebay.com/itm/195621387644?epid=9050201411&itmmeta=01J06JVTDJ3RZ44H5SJJZX9XSJ&hash=item2d8bf17d7c:g:bfEAAOSwQ7Nj-Ud2&itmprp=enc%3AAQAJAAAA4LY4u5Q%2BOYrPqE9lTVCm0qBiObD6TV%2FJOZbpaXPCQ6XXBSF0o5LaFMqKG8fXzQEqmF5g8H4d3kkDFeek%2BbhP4QMlsFTQ6Uu%2Bxg4bOuyYOheqFeDawud5JE%2BsC8P8ld0hCGA5gkQj%2BRryVhy77bQwPkLy7Y2i9dPbvEiX76kkXfNCytEaUgU7zoudUQhnP4E9cJCd%2BN8MjnhXfjxWmjwsrBX6ZYO5U02mYLdSFhIh6R3ucJcRjoNXICB9nr5fAXpxCXHH9t6uVpZUbMzzJBtY%2BiO8fYe3jfExil6wEjhT%2F786%7Ctkp%3ABk9SR4Kn79KBZA,,,Brand New,
